Number_of_Stations: 5394
Stat_ID    Easting_x    Norting_Y   Altitude  Longitude    Latitude   Bl_ID   Start_Date     End_Date   State   data_avail  geoQualLev   Station_Name 
  04519   4655807.09   5640671.78     280.00   14.21430    50.88160      -9   1971-01-01   2001-12-31      XX       97.30%           9   Schoena,_Saechsische_Schweiz
  04521   4561594.52   5371955.12     435.00   12.83330    48.48330      -9   1931-01-01   1957-12-30      XX       96.30%           5   Schoenau/Niederbayern
  04522   4577091.90   5274025.11    1127.00   13.02530    47.60090      -9   1988-02-01   1990-12-31      XX      100.00%          10   Schoenau/Oberbayern_(Duerreck)
  04523   4192366.34   5302175.75     535.00    7.89380    47.78520      -9   1901-01-01   1994-12-31      XX       96.81%           9   Schoenau/Schwarzwald
  04524   4604134.27   5939506.09      53.00   13.57240    53.57820      -9   1969-01-01   2015-12-31      XX       98.93%           1   Schoenbeck
  04525   4429727.34   5968520.58      10.00   10.93220    53.84450      -9   1951-01-01   2000-12-31      XX       99.66%           9   Schoenberg
  04526   4394139.28   6030862.44       7.00   10.36980    54.39840      -9   1931-01-01   2006-12-31      XX      100.00%           9   Schoenberg_in_Holstein
  04527   4536763.83   5636919.24     275.00   12.52230    50.86770      -9   1990-01-01   1996-01-31      XX       91.85%           9   Schoenberg-Pfaffroda
  04528   4598358.46   5412125.27     547.00   13.34010    48.83980      -9   1931-01-01   2015-12-31      XX       97.65%           3   Schoenberg/Niederbayern
  04529   4575226.00   5612669.34     400.00   13.06370    50.64600      -9   1910-01-01   2006-12-31      XX       98.53%           9   Schoenbrunn/Sachsen
  04530   4420606.11   5601327.79     555.00   10.87980    50.54350      -9   1979-01-01   2011-12-31      XX      100.00%           1   Schoenbrunn_(Talsperre)
  04531   4421723.34   5599709.08     480.00   10.89590    50.52910      -9   1950-01-01   2006-12-31      XX       99.11%           9   Schoenbrunn-Oberneubrunn
  04532   4277626.95   5479217.13     350.00    8.93510    49.41030      -9   1941-01-01   2003-12-31      XX       96.70%           9   Schoenbrunn/Baden
  04533   4515866.73   5880917.65      78.00   12.23670    53.06180      -9   1969-01-01   2001-09-30      XX      100.00%           9   Schoenebeck
  04534   4483642.69   5762710.71      52.00   11.76180    51.99940      -9   1969-01-01   2004-08-31      XX       95.34%           9   Schoenebeck/Elbe
  04535   4528441.36   5582552.89     768.00   12.39990    50.37940      -9   1951-01-01   2012-10-31      XX       99.73%           1   Schoeneck-Kottenheide
  04537   4614588.90   5815856.84      40.00   13.68630    52.46530      -9   1951-01-01   2014-05-31      XX       99.87%           3   Schoeneiche_bei_Berlin
  04538   4615357.14   5912279.19      65.00   13.73180    53.33130      -9   1969-01-01   2015-12-31      XX       96.62%           3   Schoenermark
  04539   4585212.76   5742713.25      79.00   13.23580    51.81340      -9   1951-01-01   2001-12-31      XX      100.00%           9   Schoenewalde
  04540   4455795.95   5687615.52     119.00   11.36580    51.32290      -9   1951-01-01   2006-12-31      XX       99.70%           9   Schoenewerda
  04541   4618293.47   5686032.49     135.00   13.69630    51.29810      -9   1969-01-01   2002-12-31      XX       95.81%           9   Schoenfeld
  04542   4321177.84   5444940.95     470.00    9.55000    49.11670      -9   1931-01-01   1976-12-31      XX       97.83%           5   Schoenhardt
  04543   4428112.25   5778101.12     170.00   10.95000    52.13330      -9   1951-01-01   1981-12-31      XX      100.00%          10   Schoeningen
  04544   4232077.53   5390971.54     480.00    8.36670    48.60000      -9   1951-01-01   1976-06-30      XX      100.00%           5   Schoenmuenzach
  04545   4603883.50   5838770.08      65.00   13.53600    52.67330      -9   1969-01-01   2004-05-31      XX      100.00%           9   Schoenow
  04546   4541282.53   5487854.86     685.00   12.57030    49.52720      -9   1931-01-01   2015-12-31      XX      100.00%           3   Schoensee-Dietersdorf
  04547   4321125.02   5470019.45     230.00    9.53810    49.34200      -9   1978-01-01   2008-08-31      XX      100.00%           9   Schoental-Bieringen
  04548   4510243.36   5563044.68     609.00   12.14350    50.20460      -9   1931-01-01   2015-12-31      XX       96.97%           3   Selb/Oberfranken-Lauterbach
  04551   4621950.46   5762637.41      53.00   13.77540    51.98560      -9   1978-01-01   2005-12-31      XX      100.00%           9   Schoenwalde,_Kreis_Dahme-Spremberg
  04552   4416722.13   5784922.56     290.00   10.78200    52.19300      -9   1931-01-01   2006-12-31      XX       97.37%           9   Schoeppenstedt-Gross_Rode
  04553   4174105.17   5783637.51     100.00    7.24310    52.09170      -9   1931-01-01   2006-12-31      XX       97.37%           9   Schoeppingen
  04554   4317775.68   5525175.66     395.00    9.46650    49.83650      -9   1951-01-01   2015-12-31      XX      100.00%           1   Schollbrunn
  04555   4512258.27   5836532.04      29.00   12.18120    52.66300      -9   1969-01-01   2015-12-31      XX       98.21%           3   Schollene
  04557   4187798.56   5286937.72     400.00    7.84390    47.64630      -9   1953-01-01   2015-12-31      XX       95.96%           3   Schopfheim-Eichen
  04558   4187024.57   5287391.76     376.00    7.83330    47.65000      -9   1981-04-01   2005-04-30      XX      100.00%           9   Schopfheim_(Hebelstr.)
  04559   4545036.19   5447559.69     399.00   12.61760    49.16460      -9   1996-05-01   2015-12-31      XX      100.00%           3   Schorndorf-Knoebling
  04560   4295873.99   5599034.08     265.00    9.12280    50.49270      -9   1949-01-01   2015-12-31      XX       99.50%           3   Schotten
  04561   4303104.96   5601486.91     702.00    9.22330    50.51720      -9   1981-05-01   1986-04-30      XX      100.00%          10   Schotten-Breungeshain_(_Jugendherberge)
  04562   4302634.94   5601448.84     565.00    9.21670    50.51670      -9   1971-01-01   1981-04-30      XX      100.00%          10   Schotten-Breungeshain
  04563   4231287.27   5348305.95     502.00    8.38330    48.21670      -9   1909-01-01   2004-12-31      XX       97.83%           9   Schramberg
  04564   4476950.23   5699869.12     135.00   11.66850    51.43430      -9   1897-06-01   2002-12-31      XX       98.09%           9   Schraplau
  04565   4306304.10   5636568.04     264.00    9.25000    50.83330      -9   1951-01-01   1999-12-31      XX      100.00%           9   Schrecksbach-Holzburg
  04566   4507489.41   5871105.18      46.00   12.11150    52.97380      -9   1969-01-01   2013-08-31      XX       99.60%           3   Schrepkow
  04567   4447200.98   5379716.65     409.00   11.28470    48.55390      -9   1951-01-01   2015-12-31      XX       99.87%           3   Schrobenhausen
  04568   4353311.63   5469398.01     455.00    9.98100    49.34500      -9   1941-01-01   2003-12-31      XX       96.83%           9   Schrozberg
  04569   4359646.80   5473493.79     456.00   10.06670    49.38330      -9   1931-01-01   2003-12-31      XX      100.00%           9   Schrozberg-Spielbach
  04570   4175082.23   5808693.14      31.00    7.23330    52.31670      -9   1941-01-01   1977-04-30      XX       94.50%           5   Schuettorf
  04571   4391883.21   5745769.21     504.00   10.43120    51.83690      -9   1951-01-01   1997-03-31      XX      100.00%           9   Schulenberg
  04572   4327357.46   5321711.56     586.00    9.68570    48.01110      -9   1931-01-01   2015-12-31      XX       98.63%           1   Schussenried,_Bad-Olzreute
  04573   4199653.42   5355747.78     255.00    7.95330    48.26930      -9   1984-06-01   2006-12-31      XX       94.16%           9   Schuttertal
  04574   4199832.57   5350109.58     398.00    7.95970    48.21880      -9   1951-01-01   2003-12-31      XX       98.74%           9   Schuttertal-Schweighausen
  04575   4507990.41   5979005.29      18.00   12.12170    53.94340      -9   1979-01-01   2015-12-31      XX       99.79%           1   Schwaan
  04576   4428188.69   5465804.76     343.00   11.01200    49.32610      -9   1977-04-01   1981-07-31      XX      100.00%          10   Schwabach_(A)
  04577   4428174.59   5465838.31     343.00   11.01180    49.32640      -9   1941-01-01   2015-12-31      XX       97.34%           1   Schwabach
  04578   4412868.71   5299074.14     730.00   10.83620    47.82490      -9   1941-01-01   2005-12-31      XX      100.00%           9   Schwabbruck
  04580   4317114.12   6033472.33       4.00    9.18330    54.40000      -9   1951-01-01   1976-12-31      XX       99.99%           5   Schwabstedt
  04581   4338512.54   5406583.80     415.00    9.80250    48.77680      -9   1951-01-01   2002-10-31      XX       99.35%           9   Schwaebisch_Gmuend-Strassdorf
  04582   4331043.07   5440735.49     349.00    9.68680    49.08170      -9   1931-01-01   2015-12-31      XX       91.08%           1   Schwaebisch_Hall-Bibersfeld
  04584   4485182.81   5358674.77     444.00   11.80000    48.36670      -9   1970-04-01   1979-05-31      XX      100.00%           5   Schwaigermoos
  04585   4281449.21   5447705.34     197.00    9.00490    49.12870      -9   1951-01-01   2015-12-31      XX       90.48%           3   Schwaigern-Stetten_am_Heuchelberg
  04586   4218603.13   5563210.35     320.00    8.06270    50.13940      -9   1931-01-01   1998-06-30      XX      100.00%           9   Schwalbach,_Bad
  04587   4216613.41   5561364.84     480.00    8.03630    50.12190      -9   1941-01-01   2015-12-31      XX       97.11%           1   Schwalbach,_Bad-Langenseifen
  04588   4383473.79   5618465.89     260.00   10.35070    50.69130      -9   1969-01-01   2002-12-31      XX      100.00%           9   Schwallungen
  04589   4303985.35   5644450.44     225.00    9.21290    50.90330      -9   1931-01-01   2015-12-31      XX       97.65%           3   Schwalmstadt-Ascherode
  04590   4311635.66   5621528.98     325.00    9.33330    50.70000      -9   1941-01-01   2004-12-31      XX       98.44%           9   Schwalmtal-Brauerschwend
  04591   4185902.05   5369367.49     153.00    7.75840    48.38480      -9   1951-01-01   2003-12-31      XX      100.00%           9   Schwanau-Ottenheim
  04592   4506330.56   5465527.85     356.00   12.08710    49.32780      -9   1941-01-01   2015-12-31      XX       96.00%           3   Schwandorf
  04593   4439577.68   5759099.54     117.00   11.12080    51.96390      -9   1969-01-01   1999-11-30      XX       99.46%           9   Schwanebeck
  04594   4267037.51   5903855.76       1.00    8.51150    53.21710      -9   1978-01-01   2015-12-31      XX      100.00%           3   Schwanewede-Neuenkirchen
  04595   4273208.14   5909087.60       7.00    8.60000    53.26670      -9   1941-01-01   1999-01-31      XX       96.56%           9   Schwanewede-Meyenburg
  04598   4405920.27   5269437.34    1008.00   10.74980    47.55740      -9   1931-01-01   1990-06-30      XX      100.00%          10   Schwangau-Neuschwanstein
  04599   4435165.96   5467541.90     331.00   11.10770    49.34250      -9   1941-01-01   2015-12-31      XX       99.66%           3   Wendelstein-Kleinschwarzenlohe
  04600   4301256.99   5867878.01      12.00    9.04530    52.90810      -9   1941-01-01   2015-12-31      XX       98.34%           3   Schwarme
  04601   4341255.90   5840961.72      28.00    9.65240    52.67970      -9   1931-01-01   2015-12-31      XX       98.82%           3   Essel
  04602   4414526.98   5979238.05      26.00   10.69830    53.93850      -9   1985-07-01   2015-12-31      XX      100.00%           3   Schwartau,Bad_-Gross_Parin
  04604   4563871.78   5277467.69     893.00   12.85000    47.63330      -9   1941-01-01   1970-12-30      XX       96.67%           5   Schwarzbachwacht
  04605   4442974.91   5612217.17     277.00   11.19370    50.64400      -9   1969-01-01   2015-12-31      XX       99.66%           3   Schwarzburg
  04607   4474578.76   5574596.04     637.00   11.64310    50.30800      -9   1951-01-01   2015-12-31      XX       63.21%           3   Naila-Lippertsgruen
  04609   4492374.47   5561716.77     521.00   11.89320    50.19270      -9   1941-01-01   2015-12-31      XX       96.23%           3   Schwarzenbach-Goetzmannsgruen
  04610   4474898.28   5571369.02     787.00   11.64780    50.27900      -9   1994-01-01   2015-09-30      XX       99.61%           1   Schwarzenbach_am_Wald_(Doebraberg)
  04611   4399608.74   5931075.71      40.00   10.48680    53.50320      -9   1931-01-01   2008-08-31      XX      100.00%           9   Schwarzenbek
  04612   4554409.00   5601877.60     418.00   12.76780    50.55130      -9   1981-01-01   1990-08-31      XX       94.87%          10   Schwarzenberg
  04614   4220963.86   5365515.45     620.00    8.23330    48.36670      -9   1961-01-01   1976-12-31      XX      100.00%           5   Schwarzenbruch
  04615   4445100.91   5469135.07     363.00   11.24420    49.35780      -9   1951-01-01   2015-12-31      XX       95.38%           3   Schwarzenbruck
  04616   4509814.04   5472516.61     365.00   12.13520    49.39060      -9   1931-01-01   2005-12-31      XX       97.34%           9   Schwarzenfeld
  04617   4489066.75   5281196.76    1369.00   11.85440    47.66990      -9   1951-01-01   2015-12-31      XX       98.25%           3   Obere_Firstalm/Schlierseer_Berge
  04618   4498474.05   5845919.01      30.00   11.97740    52.74750      -9   1969-01-01   2015-12-31      XX       98.93%           3   Schwarzholz
  04619   4655704.77   5884283.59       6.00   14.32340    53.06960      -9   1969-01-01   2005-12-31      XX       99.31%           9   Schwedt/Oder
  04620   4190838.92   5290709.77     723.00    7.88160    47.68160      -9   1884-01-01   2003-09-30      XX       76.06%           9   Schopfheim-Schweigmatt
  04621   4372266.57   5548199.38     240.00   10.21600    50.05750      -9   1958-05-01   2003-12-31      XX      100.00%           9   Schweinfurt-Gartenstadt
  04622   4348181.90   5341282.33     536.00    9.95770    48.19230      -9   1931-01-01   2015-12-31      XX       93.63%           1   Schwendi-Kleinschafhausen
  04623   4276300.97   5333848.49     835.00    8.99580    48.10430      -9   1985-01-01   2015-12-31      XX       98.68%           3   Schwenningen,_Kreis_Sigmaringen
  04624   4636514.31   5690136.92     142.00   13.95900    51.33090      -9   1969-01-01   2002-12-31      XX       62.98%           9   Schwepnitz
  04625   4459476.85   5945686.31      59.00   11.38720    53.64250      -9   1890-01-01   2015-12-31      XX       95.08%           3   Schwerin
  04626   4459327.54   5942181.91      48.00   11.38540    53.61100      -9   1969-01-01   2015-12-31      XX      100.00%           1   Schwerin-Goerries
  04627   4465797.34   5940906.31      38.00   11.48330    53.60000      -9   1969-01-01   1997-08-31      XX       99.44%           9   Schwerin-Muess
  04628   4192031.47   5712749.77     180.00    7.56670    51.46670      -9   1950-01-01   1989-10-31      XX       97.68%          10   Schwerte
  04629   4314960.23   6046552.79      37.00    9.14200    54.51660      -9   1974-07-01   1999-11-30      XX      100.00%           9   Schwesing
  04630   4251046.90   5477154.18      99.00    8.57070    49.38150      -9   1941-01-01   2015-12-31      XX      100.00%           3   Schwetzingen
  04631   4384013.08   5591603.76     365.00   10.36670    50.45000      -9   1969-01-01   1997-06-30      XX      100.00%           9   Schwickershausen
  04632   4545089.65   5946028.35      55.00   12.68190    53.64520      -9   1951-01-01   2015-12-31      XX       98.97%           3   Schwinkendorf
  04633   4673816.65   5684777.84     150.00   14.49120    51.27260      -9   1984-01-01   1997-11-30      XX      100.00%           9   Sdier_(Wasserwerk)
  04634   4658611.69   5651421.19     335.00   14.25880    50.97740      -9   1947-01-01   1999-02-28      XX       76.03%           9   Sebnitz
  04635   4393243.98   5669498.66     212.00   10.47400    51.15180      -9   1981-01-01   2006-12-31      XX       99.71%           9   Seebach_(Talsperre)
  04636   4434008.51   5862336.40      28.00   11.01940    52.89100      -9   1969-01-01   1995-12-31      XX      100.00%           9   Seebenau
  04637   4576257.48   5823458.12      31.00   13.12410    52.54030      -9   1969-01-01   2015-12-31      XX       84.75%           3   Staaken
  04638   4413602.12   5893510.99      48.00   10.70790    53.16820      -9   1971-01-01   2006-12-31      XX      100.00%           9   Seedorf,_Kreis_Lueneburg
  04639   4400110.49   5989689.75      31.00   10.47540    54.02980      -9   1951-01-01   2015-12-31      XX       99.62%           3   Seedorf,_Kreis_Segeberg_-Blomnath
  04640   4444220.63   5321602.47     646.00   11.25200    48.03100      -9   1931-01-01   2005-12-31      XX       98.67%           9   Seefeld/Oberbayern-Unering
  04642   4481809.43   5861931.37      21.00   11.72970    52.89110      -9   1970-01-01   2015-12-31      XX      100.00%           3   Seehausen
  04645   4451901.71   5774108.74     140.00   11.29800    52.10000      -9   1951-01-01   2004-06-30      XX      100.00%           9   Seehausen/Boerdekreis
  04646   4257425.06   5517918.36     132.00    8.63330    49.75000      -9   1931-01-01   2004-12-31      XX       97.30%           9   Seeheim-Jugenheim
  04647   4199504.65   5360392.46     255.00    7.94800    48.31090      -9   1931-01-01   2003-12-31      XX       96.82%           9   Seelbach
  04648   4661122.60   5824647.34      55.00   14.37480    52.53250      -9   1951-01-01   2005-12-31      XX      100.00%           9   Seelow
  04649   4170867.95   5647454.20     214.00    7.32280    50.86980      -9   1947-01-01   1956-04-30      XX      100.00%           5   Seelscheid
  04651   4375365.75   5753665.35     186.00   10.18880    51.90440      -9   1937-01-01   2015-12-31      XX       97.26%           3   Seesen
  04652   4371619.85   5758212.46     132.00   10.13270    51.94440      -9   1941-01-01   2008-12-31      XX       97.06%           9   Seesen-Rhueden
  04653   4448658.80   5298190.15     584.00   11.31430    47.82080      -9   1931-01-01   2015-12-31      XX       98.73%           1   Seeshaupt
  04654   4366941.80   5918531.53      14.00   10.00000    53.38330      -9   1988-05-01   1990-05-31      XX      100.00%          10   Seevetal-Hittfeld
  04656   4388301.10   5978602.40      49.00   10.29930    53.92780      -9   1951-01-01   1973-06-30      XX      100.00%           5   Segeberg,_Bad
  04657   4201300.88   5287654.81     879.00    8.02270    47.65910      -9   1941-01-01   2015-12-31      XX       97.33%           1   Goerwihl-Segeten
  04658   4365917.78   5505670.48     184.00   10.14210    49.67390      -9   1986-07-01   2000-02-29      XX      100.00%           9   Segnitz
  04659   4361156.65   5800150.54      64.00    9.96350    52.31860      -9   1961-01-01   1998-12-31      XX       92.10%           9   Sehnde
  04660   4497660.19   5645944.34     215.00   11.96670    50.95000      -9   1951-01-01   1998-12-31      XX      100.00%           9   Seifartsdorf
  04661   4185970.21   5619752.74     205.00    7.56030    50.62990      -9   1941-01-01   2008-12-31      XX       97.06%           9   Seifen
  04662   4116970.16   5559567.65     435.00    6.65000    50.05000      -9   1961-01-01   2002-12-31      XX       98.81%           9   Seinsfeld
  04664   4512329.71   5562192.71     611.00   12.17270    50.19690      -9   1941-01-01   2000-06-30      XX       94.93%           9   Selb/Oberfranken-Wildenau
  04666   4399727.81   6024701.94      40.00   10.45790    54.34420      -9   1931-01-01   2015-12-31      XX      100.00%           3   Koehn
  04667   4072816.48   5673537.58      46.00    5.90630    51.03900      -9   1961-01-01   2015-12-31      XX       99.86%           3   Selfkant-Havert
  04668   4282929.46   5546312.97     126.00    8.97080    50.01470      -9   1931-01-01   2015-12-31      XX       97.06%           3   Mainhausen-Zellhausen
  04669   4425985.56   5971238.72      70.00   10.87470    53.86840      -9   1982-01-01   2005-03-31      XX      100.00%           9   Selmsdorf
  04670   4314971.30   5918869.27      22.00    9.21950    53.37070      -9   1931-01-01   2009-01-31      XX       97.44%           9   Selsingen
  04671   4231152.21   5584486.84     159.00    8.22280    50.33610      -9   1978-01-01   2015-12-31      XX       87.33%           3   Selters/Taunus-Niederselters
  04673   4680743.39   5767359.88      82.00   14.63300    52.01200      -9   1983-01-01   2003-12-31      XX      100.00%           9   Sembten
  04675   4355967.36   5356176.88     491.00   10.05730    48.32800      -9   1941-01-01   2015-12-31      XX       98.67%           3   Senden,_Kreis_Neu-Ulm
  04676   4193359.27   5753575.36      61.00    7.55000    51.83330      -9   1931-01-01   2006-12-31      XX       98.69%           9   Senden-Ottmarsbocholt
  04677   4639979.59   5710667.60     102.00   14.01680    51.51450      -9   1969-01-01   2015-12-31      XX       99.11%           3   Senftenberg
  04679   4284754.60   5490991.81     335.00    9.02680    49.51860      -9   1941-01-01   2004-12-31      XX       96.88%           9   Sensbachtal-Salmshuette
  04680   4529194.45   5762313.12     120.00   12.42510    51.99530      -9   1969-01-01   2006-12-31      XX      100.00%           9   Serno
  04681   4282166.42   5429304.45     210.00    9.02460    48.96370      -9   1978-01-01   1991-12-31      XX      100.00%           9   Sersheim
  04682   4380461.36   5970134.42      33.00   10.18330    53.85000      -9   1931-01-01   1973-12-31      XX       95.35%           5   Seth
  04683   4206589.93   5828930.50      46.00    7.67630    52.51580      -9   1931-01-01   2015-12-31      XX       94.71%           3   Fuerstenau
  04684   4472813.64   5447187.20     515.00   11.62720    49.16230      -9   1971-01-01   2005-12-31      XX      100.00%           9   Seubersdorf/Oberpfalz
  04685   4479285.19   5527996.74     411.00   11.71170    49.88920      -9   1982-07-01   2000-08-31      XX      100.00%           9   Seybothenreuth
  04686   4356578.36   5770811.72     188.00    9.90880    52.05390      -9   1931-01-01   2015-12-31      XX      100.00%           3   Sibbesse
  04687   4447508.77   5820241.38      60.00   11.22670    52.51420      -9   1969-01-01   2001-12-31      XX       99.49%           9   Sichau
  04688   4391700.74   5730537.27     340.00   10.43330    51.70000      -9   1941-01-01   2004-06-30      XX       96.85%           9   Sieber
  04689   4295682.36   5840700.14      45.00    8.97950    52.66210      -9   1941-01-01   2006-12-31      XX       96.97%           9   Siedenburg-Borstel
  04690   4246976.36   5628060.73     330.00    8.41510    50.73410      -9   1931-01-01   2004-12-31      XX       97.19%           9   Siegbach-Eisemroth
  04691   4162059.31   5640162.42      63.00    7.20480    50.79940      -9   1931-01-01   2006-12-31      XX       97.37%           9   Siegburg
  04692   4218166.83   5642840.29     229.00    7.99660    50.85340      -9   1937-01-01   2015-12-31      XX       93.46%           3   Siegen_(Klaeranlage)
  04693   4217880.31   5643023.11     260.00    7.99240    50.85490      -9   1941-01-01   1999-06-30      XX       96.15%           9   Siegen-Eiserfeld
  04695   4433182.42   5593032.36     784.00   11.05870    50.47050      -9   1969-01-01   2002-12-31      XX      100.00%           9   Siegmundsburg
  04696   4548614.77   5298288.91     634.00   12.64930    47.82190      -9   1983-06-01   2005-06-30      XX       95.51%           9   Siegsdorf
  04697   4546394.07   5295090.92     828.00   12.61930    47.79330      -9   1951-01-01   2015-12-31      XX       99.75%           3   Siegsdorf-Maria_Eck
  04698   4582665.14   5794983.51      45.00   13.21150    52.28350      -9   1991-01-01   1993-12-31      XX      100.00%           9   Siethen
  04699   4538511.04   5922320.92      65.00   12.57950    53.43270      -9   1969-01-01   2005-12-31      XX       97.54%           9   Sietow
  04700   4294312.41   6032579.95       2.00    8.83330    54.38330      -9   1951-01-01   1962-01-31      XX      100.00%           5   Sieversfleth
  04701   4501617.49   5914497.52      58.00   12.02430    53.36380      -9   1969-01-01   2003-12-31      XX      100.00%           9   Siggelkow-Redlin
  04703   4290941.57   5329688.75     580.00    9.19420    48.07190      -9   1951-01-01   2015-12-31      XX       97.95%           3   Sigmaringen-Laiz
  04704   4330029.25   5273400.20     507.00    9.74040    47.57760      -9   1931-01-01   2015-12-31      XX       97.65%           3   Sigmarszell-Zeisertsweiler
  04705   4528032.28   5513605.20     819.00   12.38910    49.75950      -9   1947-01-01   1953-11-30      XX      100.00%           5   Silberhuette
  04706   4576249.19   5348625.38     360.00   13.02730    48.27190      -9   1951-01-01   2015-12-31      XX       99.99%           3   Simbach/Inn
  04707   4453088.95   5500011.75     494.00   11.35050    49.63610      -9   1941-01-01   2015-12-31      XX       88.12%           3   Simmelsdorf-Grossengsee
  04708   4097800.18   5627591.89     410.00    6.31110    50.64600      -9   1941-01-01   2015-12-31      XX       97.12%           3   Simmerath_(Kalltalsperre)
  04709   4184492.15   5549527.74     445.00    7.59810    49.99960      -9   1948-01-01   2015-12-31      XX       99.91%           3   Simmern-Wahlbach
  04710   4243800.87   5392541.90     720.00    8.52440    48.61900      -9   1931-01-01   2015-12-31      XX       97.55%           3   Simmersfeld
  04711   4363601.25   5485822.27     320.00   10.11690    49.49500      -9   1991-12-01   2000-08-31      XX      100.00%           9   Simmershofen-Equarhofen
  04712   4208879.19   5334406.32     419.00    8.09190    48.08210      -9   1951-01-01   2015-12-31      XX       98.85%           3   Simonswald-Obersimonswald
  04713   4277856.16   5399210.37     425.00    8.98210    48.69190      -9   1951-01-01   2015-12-31      XX       91.68%           3   Sindelfingen
  04714   4451890.18   5287844.85     601.00   11.35860    47.72800      -9   1941-01-01   2009-03-31      XX      100.00%           9   Sindelsdorf
  04715   4203306.90   5579429.49     313.00    7.83660    50.27740      -9   1931-01-01   2007-04-30      XX       96.51%           9   Singhofen
  04716   4330224.87   5570852.54     220.00    9.61920    50.25050      -9   1931-01-01   2004-12-31      XX       97.30%           9   Sinntal-Altengronau
  04717   4329033.31   5576401.07     390.00    9.60000    50.30000      -9   1951-01-01   2002-12-31      XX       99.99%           9   Sinntal-Weiperz
  04718   4272505.96   5462777.93     197.00    8.87400    49.26080      -9   1931-01-01   2003-12-31      XX       97.26%           9   Sinsheim_(Thomas-Mann-Str.)
  04719   4272774.00   5460973.83     169.00    8.87870    49.24470      -9   2000-06-01   2007-08-31      XX       96.11%           9   Sinsheim
  04720   4213162.60   5409000.62     125.00    8.09830    48.75340      -9   1951-01-01   2002-12-31      XX       98.24%           9   Sinzheim-Leiberstung
  04721   4433883.12   5723699.86     395.00   11.04470    51.64510      -9   1969-05-01   2002-12-31      XX      100.00%           9   Siptenfelde
  04722   4434005.87   5725678.74     412.00   11.04610    51.66290      -9   1969-05-01   2006-12-31      XX      100.00%           9   Siptenfelde_(Forsthaus_Uhlenstein)
  04725   4440549.76   5610430.90     335.00   11.15970    50.62770      -9   1978-01-01   2004-03-31      XX      100.00%           9   Sitzendorf
  04726   4651949.64   5692398.15     145.00   14.18130    51.34730      -9   1983-01-01   1998-09-30      XX       98.94%           9   Skaska
  04727   4602616.22   5684369.98     125.00   13.47110    51.28620      -9   1890-11-01   2006-02-28      XX       92.77%           9   Grossenhain-Skassa
  04729   4318895.52   5575423.98     342.00    9.45830    50.28820      -9   1989-07-01   2004-02-29      XX       96.04%           9   Steinau-Seidenroth
  04730   4311815.70   5573510.48     145.00    9.36000    50.26880      -9   1931-01-01   2015-12-31      XX       97.55%           3   Soden,_Bad-Salmuenster
  04731   4198419.71   5865230.64      33.00    7.52310    52.83660      -9   1931-01-01   2006-12-31      XX       97.26%           9   Soegel
  04732   4396840.93   5976434.70      40.00   10.43000    53.91010      -9   1951-01-01   2015-12-31      XX      100.00%           3   Soehren
  04733   4332281.88   5676491.35     255.00    9.60000    51.20000      -9   1931-01-01   1993-09-30      XX       96.81%           9   Soehrewald-Eiterhagen
  04734   4330077.77   5680271.44     335.00    9.56670    51.23330      -9   1941-01-01   1996-04-30      XX      100.00%           9   Soehrewald-Wellerode
  04736   4439170.64   5669952.34     140.00   11.13030    51.16260      -9   1973-01-01   2015-12-31      XX      100.00%           1   Soemmerda
  04737   4574480.91   5699927.47     155.00   13.07110    51.43040      -9   1951-01-01   1992-12-31      XX       99.60%           9   Soernewitz-Reudnitz
  04738   4383014.58   5735005.03     274.00   10.30620    51.73840      -9   1931-01-01   2006-12-31      XX       97.37%           9   Soesetalsperre
  04739   4230729.01   5721645.24     110.00    8.11550    51.56620      -9   1931-01-01   2004-12-31      XX       97.30%           9   Soest
  04740   4163160.96   5543251.33     430.00    7.30700    49.93170      -9   1951-01-01   1999-12-31      XX      100.00%           9   Sohren
  04741   4156735.39   5678514.05     154.00    7.09340    51.13980      -9   1931-01-01   2015-12-31      XX       97.75%           3   Solingen-Hohenscheid
  04742   4158824.93   5678039.87      89.00    7.12360    51.13680      -9   1941-01-01   2004-12-31      XX      100.00%           9   Solingen-Glueder
  04743   4654436.48   5692695.38     132.00   14.21710    51.34930      -9   1951-01-01   2002-12-31      XX       99.84%           9   Sollschwitz
  04744   4426813.28   5417677.37     402.00   11.00180    48.89320      -9   1978-01-01   1998-03-31      XX      100.00%           9   Solnhofen
  04745   4351727.51   5871888.16      76.00    9.79310    52.96040      -9   1891-05-31   2015-12-31      XX       97.90%           3   Soltau
  04746   4120319.78   5522102.12     207.00    6.73330    49.71670      -9   1941-01-01   1985-09-30      XX       95.53%          10   Sommerau
  04747   4439121.34   5782438.25     200.00   11.11000    52.17360      -9   1887-01-01   2006-12-31      XX       89.11%           9   Sommerschenburg
  04748   4423789.63   5691229.99     216.00   10.90590    51.35200      -9   1951-01-01   2010-12-31      XX       99.33%           9   Sondershausen
  04749   4419950.58   5694771.29     190.00   10.85000    51.38330      -9   1991-01-01   1997-12-31      XX       98.83%           9   Sondershausen-Stockhausen
  04750   4393249.55   5645329.46     278.00   10.48120    50.93460      -9   1969-01-01   2006-12-31      XX       99.78%           9   Sondra
  04751   4442251.67   5579043.04     371.00   11.18860    50.34570      -9   1969-01-01   2015-12-31      XX       98.40%           3   Sonneberg-Oberlind
